id,key,value,type 
5121930864,bench,No,regular
5121930864,bin,Yes,regular
5121930864,bus,Yes,regular
5121930864,highway,Bus_Stop,regular
5121930864,name,Central / 4Th,regular
5121930864,network,Transit Authority Of River City,regular
5121930864,operator,Transit Authority Of River City,regular
5121930864,public_transport,Stop_Position,regular
5121930864,shelter,No,regular
5121930864,tactile_paving,No,regular
5121930865,bench,No,regular
5121930865,bin,Yes,regular
5121930865,bus,Yes,regular
5121930865,highway,Bus_Stop,regular
5121930865,name,Central / 4Th,regular
5121930865,network,Transit Authority Of River City,regular
5121930865,operator,Transit Authority Of River City,regular
5121930865,public_transport,Stop_Position,regular
5121930865,shelter,No,regular
5121930865,tactile_paving,No,regular
5121930866,amenity,Waste_Basket,regular
5121930867,amenity,Waste_Basket,regular
5121932940,bus,Yes,regular
5121932940,name,Central / 4Th,regular
5121932940,public_transport,Stop_Position,regular
5121945044,bus,Yes,regular
5121945044,name,4Th / Heywood,regular
5121945044,public_transport,Stop_Position,regular
5121945045,bench,No,regular
5121945045,bin,Yes,regular
5121945045,bus,Yes,regular
5121945045,highway,Bus_Stop,regular
5121945045,name,4Th / Heywood,regular
5121945045,network,Transit Authority Of River City,regular
5121945045,operator,Transit Authority Of River City,regular
5121945045,public_transport,Stop_Position,regular
5121945045,shelter,No,regular
5121945045,tactile_paving,No,regular
5121945046,amenity,Waste_Basket,regular
5121945047,bench,No,regular
5121945047,bin,No,regular
5121945047,bus,Yes,regular
5121945047,highway,Bus_Stop,regular
5121945047,name,4Th / Heywood,regular
5121945047,network,Transit Authority Of River City,regular
5121945047,operator,Transit Authority Of River City,regular
5121945047,public_transport,Stop_Position,regular
5121945047,shelter,No,regular
5121945047,tactile_paving,No,regular
5121949553,bench,No,regular
5121949553,bin,No,regular
5121949553,bus,Yes,regular
5121949553,highway,Bus_Stop,regular
5121949553,name,4Th / Iowa,regular
5121949553,network,Transit Authority Of River City,regular
5121949553,operator,Transit Authority Of River City,regular
5121949553,public_transport,Stop_Position,regular
5121949553,shelter,No,regular
5121949553,tactile_paving,No,regular
5121949554,bus,Yes,regular
5121949554,name,4Th / Iowa,regular
5121949554,public_transport,Stop_Position,regular
5121963675,amenity,Waste_Basket,regular
5121963676,amenity,Bench,regular
5121963678,amenity,Waste_Basket,regular
5121963682,amenity,Bench,regular
5121963689,bus,Yes,regular
5121963689,highway,Bus_Stop,regular
5121963689,name,4Th / Winkler,regular
5121963689,network,Transit Authority Of River City,regular
5121963689,operator,Transit Authority Of River City,regular
5121963689,public_transport,Stop_Position,regular
5121963689,tactile_paving,No,regular
5121963693,bus,Yes,regular
5121963693,highway,Bus_Stop,regular
5121963693,name,4Th / Winkler,regular
5121963693,network,Transit Authority Of River City,regular
5121963693,operator,Transit Authority Of River City,regular
5121963693,public_transport,Stop_Position,regular
5121963693,tactile_paving,No,regular
5121980621,amenity,Bench,regular
5121980622,bench,Yes,regular
5121980622,bin,Yes,regular
5121980622,highway,Platform,regular
5121980622,name,Winkler / 4Th,regular
5121980622,public_transport,Platform,regular
5121980622,shelter,No,regular
5121980622,tactile_paving,No,regular
5121980623,bench,No,regular
5121980623,bin,Yes,regular
5121980623,highway,Platform,regular
5121980623,name,Winkler / 4Th,regular
5121980623,public_transport,Platform,regular
5121980623,shelter,No,regular
5121980623,tactile_paving,No,regular
5121980624,amenity,Waste_Basket,regular
5121980625,amenity,Waste_Basket,regular
5121980626,bus,Yes,regular
5121980626,highway,Bus_Stop,regular
5121980626,name,Winkler / 4Th,regular
5121980626,network,Transit Authority Of River City,regular
5121980626,operator,Transit Authority Of River City,regular
5121980626,public_transport,Stop_Position,regular
5121995173,public_transport,Stop_Position,regular
5121995176,bus,Yes,regular
5121995176,highway,Bus_Stop,regular
5121995176,name,4Th / Montana,regular
5121995176,network,Transit Authority Of River City,regular
5121995176,operator,Transit Authority Of River City,regular
5121995176,public_transport,Stop_Position,regular
5121995176,tactile_paving,No,regular
5121995177,bench,No,regular
5121995177,bin,No,regular
5121995177,bus,Yes,regular
5121995177,highway,Bus_Stop,regular
5121995177,name,4Th / Montana,regular
5121995177,network,Transit Authority Of River City,regular
5121995177,operator,Transit Authority Of River City,regular
5121995177,public_transport,Stop_Position,regular
5121995177,shelter,No,regular
5121995177,tactile_paving,No,regular
5121999528,amenity,Waste_Basket,regular
5121999530,amenity,Bench,regular
5122002696,major,10135,beacon
5122002696,minor,45913,beacon
5122002696,type,Bluetooth,beacon
5122002696,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122002696,indoormark,Beacon,regular
5122002696,level,2,regular
5122002696,name,SDF 036,regular
5122008092,major,23165,beacon
5122008092,minor,44068,beacon
5122008092,type,Bluetooth,beacon
5122008092,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122008092,indoormark,Beacon,regular
5122008092,level,2,regular
5122008092,name,SDF 037,regular
5122011024,bus,Yes,regular
5122011024,highway,Bus_Stop,regular
5122011024,name,4Th / Industry,regular
5122011024,network,Transit Authority Of River City,regular
5122011024,operator,Transit Authority Of River City,regular
5122011024,public_transport,Stop_Position,regular
5122011024,tactile_paving,No,regular
5122011026,bus,Yes,regular
5122011026,highway,Bus_Stop,regular
5122011026,name,4Th / Industry,regular
5122011026,network,Transit Authority Of River City,regular
5122011026,operator,Transit Authority Of River City,regular
5122011026,public_transport,Stop_Position,regular
5122011026,tactile_paving,No,regular
5122011033,bench,No,regular
5122011033,bin,No,regular
5122011033,highway,Platform,regular
5122011033,name,4Th / Industry,regular
5122011033,public_transport,Platform,regular
5122011033,shelter,No,regular
5122011033,tactile_paving,No,regular
5122018907,major,34559,beacon
5122018907,minor,58977,beacon
5122018907,type,Bluetooth,beacon
5122018907,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122018907,indoormark,Beacon,regular
5122018907,level,2,regular
5122018907,name,SDF 038,regular
5122020593,major,58339,beacon
5122020593,minor,58282,beacon
5122020593,type,Bluetooth,beacon
5122020593,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122020593,indoormark,Beacon,regular
5122020593,level,2,regular
5122020593,name,SDF 039,regular
5122268409,major,14698,beacon
5122268409,minor,20102,beacon
5122268409,type,Bluetooth,beacon
5122268409,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122268409,indoormark,Beacon,regular
5122268409,level,2,regular
5122268409,name,SDF 040,regular
5122269981,major,61168,beacon
5122269981,minor,24644,beacon
5122269981,type,Bluetooth,beacon
5122269981,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122269981,indoormark,Beacon,regular
5122269981,level,2,regular
5122269981,name,SDF 041,regular
5122381491,major,37830,beacon
5122381491,minor,63589,beacon
5122381491,type,Bluetooth,beacon
5122381491,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122381491,indoormark,Beacon,regular
5122381491,level,2,regular
5122381491,name,SDF 042,regular
5122396802,major,58932,beacon
5122396802,minor,33746,beacon
5122396802,type,Bluetooth,beacon
5122396802,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122396802,indoormark,Beacon,regular
5122396802,level,2,regular
5122396802,name,SDF 043,regular
5122396803,major,25360,beacon
5122396803,minor,37160,beacon
5122396803,type,Bluetooth,beacon
5122396803,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122396803,indoormark,Beacon,regular
5122396803,level,2,regular
5122396803,name,SDF 044,regular
5122409047,major,9089,beacon
5122409047,minor,37847,beacon
5122409047,type,Bluetooth,beacon
5122409047,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122409047,indoormark,Beacon,regular
5122409047,level,2,regular
5122409047,name,SDF 045,regular
5122409048,major,13915,beacon
5122409048,minor,39389,beacon
5122409048,type,Bluetooth,beacon
5122409048,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122409048,indoormark,Beacon,regular
5122409048,level,2,regular
5122409048,name,SDF 056,regular
5122414727,major,53644,beacon
5122414727,minor,14636,beacon
5122414727,type,Bluetooth,beacon
5122414727,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122414727,indoormark,Beacon,regular
5122414727,level,2,regular
5122414727,name,SDF 046,regular
5122420191,major,63851,beacon
5122420191,minor,59980,beacon
5122420191,type,Bluetooth,beacon
5122420191,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122420191,indoormark,Beacon,regular
5122420191,level,2,regular
5122420191,name,SDF 047,regular
5122426709,major,52037,beacon
5122426709,minor,45899,beacon
5122426709,type,Bluetooth,beacon
5122426709,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122426709,indoormark,Beacon,regular
5122426709,level,2,regular
5122426709,name,SDF 048,regular
5122427864,major,3542,beacon
5122427864,minor,5375,beacon
5122427864,type,Bluetooth,beacon
5122427864,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122427864,indoormark,Beacon,regular
5122427864,level,2,regular
5122427864,name,SDF 049,regular
5122432142,major,39196,beacon
5122432142,minor,51172,beacon
5122432142,type,Bluetooth,beacon
5122432142,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122432142,indoormark,Beacon,regular
5122432142,level,2,regular
5122432142,name,SDF 050,regular
5122443812,major,17918,beacon
5122443812,minor,10530,beacon
5122443812,type,Bluetooth,beacon
5122443812,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122443812,indoormark,Beacon,regular
5122443812,level,2,regular
5122443812,name,SDF 051,regular
5122450023,major,22622,beacon
5122450023,minor,42389,beacon
5122450023,type,Bluetooth,beacon
5122450023,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122450023,indoormark,Beacon,regular
5122450023,level,2,regular
5122450023,name,SDF 052,regular
5122458234,major,49547,beacon
5122458234,minor,50220,beacon
5122458234,type,Bluetooth,beacon
5122458234,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122458234,indoormark,Beacon,regular
5122458234,level,2,regular
5122458234,name,SDF 053,regular
5122474972,major,21837,beacon
5122474972,minor,5456,beacon
5122474972,type,Bluetooth,beacon
5122474972,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122474972,indoormark,Beacon,regular
5122474972,level,2,regular
5122474972,name,SDF 055,regular
5122475927,major,44338,beacon
5122475927,minor,45840,beacon
5122475927,type,Bluetooth,beacon
5122475927,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122475927,indoormark,Beacon,regular
5122475927,level,2,regular
5122475927,name,SDF 054,regular
5122483871,major,9647,beacon
5122483871,minor,1396,beacon
5122483871,type,Bluetooth,beacon
5122483871,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122483871,indoormark,Beacon,regular
5122483871,level,2,regular
5122483871,name,SDF 057,regular
5122484829,major,23829,beacon
5122484829,minor,46889,beacon
5122484829,type,Bluetooth,beacon
5122484829,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122484829,indoormark,Beacon,regular
5122484829,level,2,regular
5122484829,name,SDF 059,regular
5122487229,major,6198,beacon
5122487229,minor,1710,beacon
5122487229,type,Bluetooth,beacon
5122487229,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122487229,indoormark,Beacon,regular
5122487229,level,2,regular
5122487229,name,SDF 058,regular
5122497849,major,29333,beacon
5122497849,minor,1403,beacon
5122497849,type,Bluetooth,beacon
5122497849,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122497849,indoormark,Beacon,regular
5122497849,level,2,regular
5122497849,name,SDF 060,regular
5122503475,major,56534,beacon
5122503475,minor,56947,beacon
5122503475,type,Bluetooth,beacon
5122503475,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122503475,indoormark,Beacon,regular
5122503475,level,2,regular
5122503475,name,SDF 061,regular
5122528891,major,4240,beacon
5122528891,minor,25591,beacon
5122528891,type,Bluetooth,beacon
5122528891,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122528891,indoormark,Beacon,regular
5122528891,level,2,regular
5122528891,name,SDF 062,regular
5122530935,major,54641,beacon
5122530935,minor,12575,beacon
5122530935,type,Bluetooth,beacon
5122530935,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122530935,indoormark,Beacon,regular
5122530935,level,2,regular
5122530935,name,SDF 064,regular
5122532423,major,5926,beacon
5122532423,minor,39001,beacon
5122532423,type,Bluetooth,beacon
5122532423,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122532423,indoormark,Beacon,regular
5122532423,level,2,regular
5122532423,name,SDF 065,regular
5122535285,major,32019,beacon
5122535285,minor,25698,beacon
5122535285,type,Bluetooth,beacon
5122535285,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122535285,indoormark,Beacon,regular
5122535285,level,2,regular
5122535285,name,SDF 081,regular
5122537993,major,11580,beacon
5122537993,minor,24734,beacon
5122537993,type,Bluetooth,beacon
5122537993,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122537993,indoormark,Beacon,regular
5122537993,level,2,regular
5122537993,name,SDF 066,regular
5122540800,major,57798,beacon
5122540800,minor,38934,beacon
5122540800,type,Bluetooth,beacon
5122540800,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122540800,indoormark,Beacon,regular
5122540800,level,2,regular
5122540800,name,SDF 097,regular
5122543579,major,3487,beacon
5122543579,minor,41950,beacon
5122543579,type,Bluetooth,beacon
5122543579,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122543579,indoormark,Beacon,regular
5122543579,level,2,regular
5122543579,name,SDF 096,regular
5122543788,major,13350,beacon
5122543788,minor,31930,beacon
5122543788,type,Bluetooth,beacon
5122543788,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122543788,indoormark,Beacon,regular
5122543788,level,2,regular
5122543788,name,SDF 082,regular
5122544452,major,52986,beacon
5122544452,minor,58384,beacon
5122544452,type,Bluetooth,beacon
5122544452,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122544452,indoormark,Beacon,regular
5122544452,level,2,regular
5122544452,name,SDF 083,regular
5122552326,door,No,regular
5122552326,level,2,regular
5122552326,name,Entrance To Corridor Exiting Concourse,regular
5122568525,major,23390,beacon
5122568525,minor,11550,beacon
5122568525,type,Bluetooth,beacon
5122568525,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122568525,indoormark,Beacon,regular
5122568525,level,2,regular
5122568525,name,SDF 098,regular
5122571670,major,4940,beacon
5122571670,minor,27549,beacon
5122571670,type,Bluetooth,beacon
5122571670,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122571670,indoormark,Beacon,regular
5122571670,level,2,regular
5122571670,name,SDF 100,regular
5122577148,major,42622,beacon
5122577148,minor,9447,beacon
5122577148,type,Bluetooth,beacon
5122577148,uuid,DD2C6CFB-51C6-446A-A78C-656734B0200E,beacon
5122577148,indoormark,Beacon,regular
5122577148,level,2,regular
5122577148,name,SDF 101,regular
5124734523,door,No,regular
5124734523,level,2,regular
5124734523,name,Bottom Of Stairs At Bourbon Tasting Room,regular
5128747064,door,No,regular
5128747064,level,2,regular
5128940826,door,No,regular
5128940826,level,2,regular
5129357733,level,0,regular
5129357733,name,Moving Sidewalk Northbound (South End),regular
5129357734,level,0,regular
5129357734,name,Moving Sidewalk Northbound (North End),regular
5129357735,level,0,regular
5129357735,name,Moving Sidewalk Northbound (South End),regular
5129357736,level,0,regular
5129357736,name,Moving Sidewalk Northbound (North End),regular
5129357737,level,0,regular
5129357737,name,Moving Sidewalk Southbound (North End),regular
5129357738,level,0,regular
5129357738,name,Moving Sidewalk Southbound (South End),regular
5129367225,door,No,regular
5129367225,level,0,regular
5129369331,door,Hinged,regular
5129369331,entrance,Yes,regular
5129369331,level,0,regular
5129369331,name,Parking Entrance,regular
5129369334,door,No,regular
5129369334,level,0,regular
5129369335,door,Hinged,regular
5129369335,entrance,Yes,regular
5129369335,level,0,regular
5129369335,name,Parking Garage Entrance,regular
5129369485,level,0,regular
5129369485,name,Moving Sidewalk Southbound (North End),regular
5129369486,level,0,regular
5129369486,name,Moving Sidewalk Southbound (South End),regular
5130979627,bench,No,regular
5130979627,bin,No,regular
5130979627,highway,Platform,regular
5130979627,name,3Rd / Tenny,regular
5130979627,public_transport,Platform,regular
5130979627,shelter,No,regular
5130979627,tactile_paving,No,regular
5130979628,bus,Yes,regular
5130979628,highway,Bus_Stop,regular
5130979628,name,3Rd / Tenny,regular
5130979628,network,Transit Authority Of River City,regular
5130979628,operator,Transit Authority Of River City,regular
5130979628,public_transport,Stop_Position,regular
5130979628,tactile_paving,No,regular
5130986940,bench,No,regular
5130986940,bin,No,regular
5130986940,highway,Platform,regular
5130986940,name,3Rd / Iroquois,regular
5130986940,public_transport,Platform,regular
5130986940,shelter,No,regular
5130986940,tactile_paving,No,regular
5130986941,bus,Yes,regular
5130986941,highway,Bus_Stop,regular
5130986941,network,Transit Authority Of River City,regular
5130986941,operator,Transit Authority Of River City,regular
5130986941,public_transport,Stop_Position,regular
5130986941,tactile_paving,No,regular
5132435508,bench,No,regular
5132435508,bin,No,regular
5132435508,bus,Yes,regular
5132435508,highway,Bus_Stop,regular
5132435508,name,3Rd / Inverness,regular
5132435508,network,Transit Authority Of River City,regular
5132435508,operator,Transit Authority Of River City,regular
5132435508,public_transport,Stop_Position,regular
5132435508,shelter,No,regular
5132435508,tactile_paving,No,regular
5132440618,bus,Yes,regular
5132440618,name,3Rd / Inverness,regular
5132440618,public_transport,Stop_Position,regular
5132458479,bench,No,regular
5132458479,bin,No,regular
5132458479,bus,Yes,regular
5132458479,highway,Bus_Stop,regular
5132458479,name,3Rd / Freeman,regular
5132458479,network,Transit Authority Of River City,regular
5132458479,operator,Transit Authority Of River City,regular
5132458479,public_transport,Stop_Position,regular
5132458479,shelter,No,regular
5132458479,tactile_paving,No,regular
5132458480,bus,Yes,regular
5132458480,name,3Rd / Freeman,regular
5132458480,public_transport,Stop_Position,regular
5132458481,bus,Yes,regular
5132458481,name,3Rd / Freeman,regular
5132458481,public_transport,Stop_Position,regular
5132458482,bench,No,regular
5132458482,bin,No,regular
5132458482,bus,Yes,regular
5132458482,highway,Bus_Stop,regular
5132458482,name,3Rd / Freeman,regular
5132458482,network,Transit Authority Of River City,regular
5132458482,operator,Transit Authority Of River City,regular
5132458482,public_transport,Stop_Position,regular
5132458482,shelter,No,regular
5132458482,tactile_paving,No,regular
5132475146,bus,Yes,regular
5132475146,name,3Rd / Lone Oak,regular
5132475146,public_transport,Stop_Position,regular
5132475147,bench,No,regular
5132475147,bin,No,regular
5132475147,bus,Yes,regular
5132475147,highway,Bus_Stop,regular
5132475147,name,3Rd / Lone Oak,regular
5132475147,network,Transit Authority Of River City,regular
5132475147,operator,Transit Authority Of River City,regular
5132475147,public_transport,Stop_Position,regular
5132475147,shelter,No,regular
5132475147,tactile_paving,No,regular
5132482599,bench,No,regular
5132482599,bin,No,regular
5132482599,bus,Yes,regular
5132482599,highway,Bus_Stop,regular
5132482599,name,3Rd / Esplanade,regular
5132482599,network,Transit Authority Of River City,regular
5132482599,operator,Transit Authority Of River City,regular
5132482599,public_transport,Stop_Position,regular
5132482599,shelter,No,regular
5132482599,tactile_paving,No,regular
5132482600,bus,Yes,regular
5132482600,name,3Rd / Esplanade,regular
5132482600,public_transport,Stop_Position,regular
5132487847,name,3Rd / Kenwood,regular
5132487847,public_transport,Stop_Position,regular
5132487848,bench,No,regular
5132487848,bin,No,regular
5132487848,bus,Yes,regular
5132487848,highway,Bus_Stop,regular
5132487848,name,3Rd / Kenwood,regular
5132487848,network,Transit Authority Of River City,regular
5132487848,operator,Transit Authority Of River City,regular
5132487848,public_transport,Stop_Position,regular
5132487848,shelter,No,regular
5132487848,tactile_paving,No,regular
5132487849,bench,No,regular
5132487849,bin,No,regular
5132487849,bus,Yes,regular
5132487849,highway,Bus_Stop,regular
5132487849,name,3Rd / Kenwood,regular
5132487849,network,Transit Authority Of River City,regular
5132487849,operator,Transit Authority Of River City,regular
5132487849,public_transport,Stop_Position,regular
5132487849,shelter,No,regular
5132487849,tactile_paving,No,regular
5132499704,bench,No,regular
5132499704,bin,No,regular
5132499704,highway,Platform,regular
5132499704,name,3Rd / Kenwood Hill,regular
5132499704,public_transport,Platform,regular
5132499704,shelter,No,regular
5132499704,tactile_paving,No,regular
5132499705,amenity,Waste_Basket,regular
5132528359,bus,Yes,regular
5132528359,name,Kenwood / Fay,regular
5132528359,public_transport,Stop_Position,regular
5132528360,bench,No,regular
5132528360,bin,No,regular
5132528360,bus,Yes,regular
5132528360,highway,Bus_Stop,regular
5132528360,name,Kenwood / Fay,regular
5132528360,network,Transit Authority Of River City,regular
5132528360,operator,Transit Authority Of River City,regular
5132528360,public_transport,Stop_Position,regular
5132528360,shelter,No,regular
5132528360,tactile_paving,No,regular
5132528361,bench,No,regular
5132528361,bin,No,regular
5132528361,bus,Yes,regular
5132528361,highway,Bus_Stop,regular
5132528361,name,Kenwood / Fay,regular
5132528361,network,Transit Authority Of River City,regular
5132528361,operator,Transit Authority Of River City,regular
5132528361,public_transport,Stop_Position,regular
5132528361,shelter,No,regular
5132528361,tactile_paving,No,regular
5132528362,bus,Yes,regular
5132528362,name,Kenwood / Fay,regular
5132528362,public_transport,Stop_Position,regular
5132537504,bench,No,regular
5132537504,bin,No,regular
5132537504,bus,Yes,regular
5132537504,highway,Bus_Stop,regular
5132537504,name,Kenwood / Reed,regular
5132537504,network,Transit Authority Of River City,regular
5132537504,operator,Transit Authority Of River City,regular
5132537504,public_transport,Stop_Position,regular
5132537504,shelter,No,regular
5132537504,tactile_paving,No,regular
5132544163,bench,No,regular
5132544163,bin,No,regular
5132544163,bus,Yes,regular
5132544163,highway,Bus_Stop,regular
5132544163,network,Transit Authority Of River City,regular
5132544163,operator,Transit Authority Of River City,regular
5132544163,public_transport,Stop_Position,regular
5132544163,shelter,No,regular
5132544163,tactile_paving,No,regular
5132544164,bench,No,regular
5132544164,bin,No,regular
5132544164,highway,Bus_Stop,regular
5132544164,network,Transit Authority Of River City,regular
5132544164,operator,Transit Authority Of River City,regular
5132544164,public_transport,Platform,regular
5132544164,shelter,No,regular
5132544164,tactile_paving,No,regular
5132626087,bus,Yes,regular
5132626087,highway,Bus_Stop,regular
5132626087,name,Net Cut / Kenwood,regular
5132626087,network,Transit Authority Of River City,regular
5132626087,operator,Transit Authority Of River City,regular
5132626087,public_transport,Stop_Position,regular
5132626089,bench,No,regular
5132626089,bin,No,regular
5132626089,highway,Platform,regular
5132626089,name,Net Cut / Kenwood,regular
5132626089,public_transport,Platform,regular
5132626089,shelter,No,regular
5132626089,tactile_paving,No,regular
5132626090,amenity,Waste_Basket,regular
5132626093,bench,No,regular
5132626093,bin,No,regular
5132626093,highway,Platform,regular
5132626093,name,Net Cut / Kenwood,regular
5132626093,public_transport,Platform,regular
5132626093,shelter,No,regular
5132626093,tactile_paving,No,regular
5132632087,bus,Yes,regular
5132632087,highway,Bus_Stop,regular
5132632087,name,New Cut / Iroquois Park,regular
5132632087,network,Transit Authority Of River City,regular
5132632087,operator,Transit Authority Of River City,regular
5132632087,public_transport,Stop_Position,regular
5132632087,tactile_paving,No,regular
5132632088,amenity,Bench,regular
5132632089,bus,Yes,regular
5132632089,highway,Bus_Stop,regular
5132632089,name,New Cut / Iroquois Park,regular
5132632089,network,Transit Authority Of River City,regular
5132632089,operator,Transit Authority Of River City,regular
5132632089,public_transport,Stop_Position,regular
5132632089,tactile_paving,No,regular
5132632090,bench,Yes,regular
5132632090,bin,No,regular
5132632090,highway,Platform,regular
5132632090,name,New Cut / Iroquois Park,regular
5132632090,public_transport,Platform,regular
5132632090,shelter,Yes,regular
5132632090,tactile_paving,No,regular
5132632091,bench,No,regular
5132632091,bin,No,regular
5132632091,highway,Platform,regular
5132632091,name,New Cut / Orchard,regular
5132632091,public_transport,Platform,regular
5132632091,shelter,No,regular
5132632091,tactile_paving,No,regular
5132632642,bench,No,regular
5132632642,bin,No,regular
5132632642,highway,Platform,regular
5132632642,name,New Cut / Orchard,regular
5132632642,public_transport,Platform,regular
5132632642,shelter,No,regular
5132632642,tactile_paving,No,regular
5132636463,bus,Yes,regular
5132636463,highway,Bus_Stop,regular
5132636463,name,New Cut / Orchard,regular
5132636463,network,Transit Authority Of River City,regular
5132636463,operator,Transit Authority Of River City,regular
5132636463,public_transport,Stop_Position,regular
5132636463,tactile_paving,No,regular
5134567103,bench,No,regular
5134567103,bin,No,regular
5134567103,highway,Platform,regular
5134567103,name,National Turnpike / New Venture,regular
5134567103,shelter,No,regular
5134567103,tactile_paving,No,regular
5134567105,bus,Yes,regular
5134567105,highway,Bus_Stop,regular
5134567105,name,National Turnpike / New Venture,regular
5134567105,network,Transit Authority Of River City,regular
5134567105,operator,Transit Authority Of River City,regular
5134567105,public_transport,Stop_Position,regular
5134567105,tactile_paving,No,regular
5134567106,bus,Yes,regular
5134567106,highway,Bus_Stop,regular
5134567106,name,National Turnpike / New Venture,regular
5134567106,network,Transit Authority Of River City,regular
5134567106,operator,Transit Authority Of River City,regular
5134567106,public_transport,Stop_Position,regular
5134567106,tactile_paving,No,regular
5134577973,bus,Yes,regular
5134577973,highway,Bus_Stop,regular
5134577973,name,National Turnpike / Southside,regular
5134577973,network,Transit Authority Of River City,regular
5134577973,operator,Transit Authority Of River City,regular
5134577973,public_transport,Stop_Position,regular
5134577973,tactile_paving,No,regular
5134577975,bench,No,regular
5134577975,bin,No,regular
5134577975,highway,Platform,regular
5134577975,shelter,No,regular
5134577975,tactile_paving,No,regular
5134577976,amenity,Bench,regular
5134577977,bus,Yes,regular
5134577977,highway,Bus_Stop,regular
5134577977,name,National Turnpike / Southside,regular
5134577977,network,Transit Authority Of River City,regular
5134577977,operator,Transit Authority Of River City,regular
5134577977,public_transport,Stop_Position,regular
5134577977,tactile_paving,No,regular
5134637151,bench,No,regular
5134637151,bin,No,regular
5134637151,highway,Platform,regular
5134637151,name,Southside / Hatcher,regular
5134637151,public_transport,Platform,regular
5134637151,shelter,No,regular
5134637151,tactile_paving,No,regular
5134637152,bench,No,regular
5134637152,bin,No,regular
5134637152,highway,Platform,regular
5134637152,name,Southside / Hatcher,regular
5134637152,public_transport,Platform,regular
5134637152,shelter,No,regular
5134637152,tactile_paving,No,regular
5134637153,bus,Yes,regular
5134637153,highway,Bus_Stop,regular
5134637153,name,Southside / Hatcher,regular
5134637153,network,Transit Authority Of River City,regular
5134637153,operator,Transit Authority Of River City,regular
5134637153,public_transport,Stop_Position,regular
5134637153,tactile_paving,No,regular
5134641721,bench,No,regular
5134641721,bin,No,regular
5134641721,highway,Platform,regular
5134641721,name,Southside / E Kenwood,regular
5134641721,public_transport,Platform,regular
5134641721,shelter,No,regular
5134641721,tactile_paving,No,regular
5134641722,bus,Yes,regular
5134641722,highway,Bus_Stop,regular
5134641722,name,Southside / E Kenwood,regular
5134641722,network,Transit Authority Of River City,regular
5134641722,operator,Transit Authority Of River City,regular
5134641722,public_transport,Stop_Position,regular
5134641722,tactile_paving,No,regular
5134641723,bench,No,regular
5134641723,bin,No,regular
5134641723,highway,Platform,regular
5134641723,name,Southside / E Kenwood,regular
5134641723,public_transport,Platform,regular
5134641723,shelter,No,regular
5134641723,tactile_paving,No,regular
5134641724,bus,Yes,regular
5134641724,highway,Bus_Stop,regular
5134641724,name,Southside / E Kenwood,regular
5134641724,network,Transit Authority Of River City,regular
5134641724,operator,Transit Authority Of River City,regular
5134641724,public_transport,Stop_Position,regular
